12/03/24,499.75,175.39
13/03/24,495.57,176.555
14/03/24,491.83,178.75
15/03/24,484.1,174.42
18/03/24,496.98,174.48
19/03/24,496.24,175.9
20/03/24,505.52,178.15
21/03/24,507.76,178.15
22/03/24,509.58,178.87
25/03/24,503.02,179.71
26/03/24,495.89,178.3
27/03/24,493.86,179.83
28/03/24,485.58,180.38
01/04/24,491.35,180.97
02/04/24,497.37,180.69
03/04/24,506.74,182.41
04/04/24,510.92,180
05/04/24,527.34,185.07
08/04/24,519.25,185.19
09/04/24,516.9,185.67
10/04/24,519.83,185.95
11/04/24,523.16,189.05
12/04/24,511.9,186.13
15/04/24,500.23,183.62
16/04/24,499.76,183.32
17/04/24,494.17,181.28
18/04/24,501.8,179.22
19/04/24,481.07,174.63
22/04/24,481.73,177.23
23/04/24,496.1,179.54
24/04/24,493.5,176.59
25/04/24,441.38,173.67
26/04/24,443.29,179.62
29/04/24,432.62,180.96
30/04/24,430.17,175
01/05/24,439.19,179
02/05/24,441.68,184.72
03/05/24,451.96,186.21
06/05/24,465.68,188.7
07/05/24,468.24,188.76
08/05/24,472.6,188
09/05/24,475.42,189.5
